qtd_filhos;idade;tempo_emprego;qt_pessoas_residencia;renda
2;34;1.956164383561644;4.0;2755.94
0;52;8.052054794520547;2.0;4199.66
0;30;2.3835616438356166;2.0;1728.33
0;64;;1.0;1870.99
0;62;;2.0;11561.8
2;37;17.38082191780822;4.0;3595.45
0;33;0.6109589041095891;2.0;1852.59
0;50;22.695890410958903;2.0;4275.26
0;49;11.194520547945206;1.0;2517.44
2;40;2.6630136986301367;4.0;3639.65
0;30;4.0191780821917815;2.0;2576.44
0;31;11.043835616438356;2.0;6405.26
0;33;5.052054794520548;2.0;5073.84
0;43;9.136986301369864;2.0;2624.43
3;41;4.558904109589041;5.0;2462.5
1;34;3.602739726027397;3.0;314.12
0;61;;1.0;1892.23
2;31;6.2602739726027385;4.0;4475.27
1;51;13.93972602739726;3.0;3841.93
2;41;17.534246575342465;4.0;15040.97
0;49;1.9534246575342469;2.0;4276.46
1;35;7.8493150684931505;3.0;4348.78
0;28;6.0109589041095886;2.0;7142.98
0;38;7.808219178082192;2.0;2673.75
2;43;1.5506849315068494;4.0;9683.96
0;40;3.1013698630136988;2.0;4531.13
0;58;;2.0;4962.13
0;60;29.04109589041096;1.0;11492.24
0;47;6.654794520547945;2.0;3703.47
0;51;29.96164383561644;2.0;6148.96
1;36;11.613698630136984;3.0;23548.71
1;42;25.03013698630137;3.0;2239.35
1;39;0.3698630136986301;3.0;5051.72
0;56;;2.0;1127.2
0;38;5.120547945205479;2.0;1134.2
0;62;25.31232876712329;2.0;16736.23
0;28;3.4493150684931506;2.0;2022.64
0;46;25.153424657534245;2.0;25442.7
0;52;;2.0;3557.33
0;46;1.8438356164383565;1.0;544.34
1;28;7.6;3.0;2175.66
1;43;6.235616438356163;3.0;4732.73
1;56;;3.0;3448.54
1;51;;3.0;3374.62
0;31;1.5506849315068494;2.0;2464.69
2;31;1.2794520547945205;4.0;4851.23
0;42;15.391780821917806;2.0;5277.44
0;67;;1.0;3185.83
0;25;3.808219178082192;1.0;3461.24
0;30;6.972602739726027;2.0;2316.73
0;44;10.684931506849315;2.0;1254.25
0;36;2.2164383561643834;2.0;1949.27
1;30;1.5424657534246575;3.0;4091.93
0;23;5.027397260273973;2.0;4056.09
0;63;;2.0;3756.79
0;43;7.967123287671233;1.0;4169.1
0;57;32.55890410958905;2.0;34815.03
0;62;0.6054794520547945;2.0;9260.21
0;58;;1.0;1360.92
0;62;;1.0;1740.05
0;37;1.6054794520547946;2.0;2740.61
0;61;;2.0;1121.7
1;31;2.375342465753425;3.0;6773.28
0;50;2.010958904109589;2.0;704.43
1;41;2.32054794520548;3.0;1172.57
0;27;7.082191780821918;2.0;1096.24
0;58;;2.0;2596.85
2;33;1.2602739726027397;4.0;2938.24
0;53;;2.0;3710.46
0;62;;2.0;1233.52
1;30;5.18082191780822;3.0;3953.85
0;43;8.301369863013699;2.0;6867.39
0;27;5.564383561643837;2.0;4666.08
0;43;5.550684931506848;2.0;4815.83
0;38;10.427397260273972;2.0;12208.84
0;60;;2.0;2038.7
0;40;5.490410958904111;2.0;1271.71
0;35;9.38082191780822;2.0;6048.02
0;40;9.306849315068494;2.0;2155.19
2;31;13.852054794520548;4.0;1984.0
0;56;1.8109589041095893;2.0;1511.98
1;45;5.101369863013699;3.0;5822.71
0;38;6.53972602739726;2.0;5527.06
0;60;;2.0;3369.29
0;43;4.131506849315069;2.0;2510.92
0;52;8.876712328767123;2.0;1139.62
0;65;;2.0;13104.88
2;28;8.884931506849314;4.0;7098.74
1;33;1.9753424657534249;3.0;2595.28
0;48;0.8410958904109589;2.0;448.83
1;46;3.608219178082192;3.0;1949.12
0;29;4.410958904109589;2.0;9960.43
3;38;5.843835616438357;5.0;3719.32
3;38;10.967123287671232;5.0;1742.22
0;62;;1.0;10373.88
0;30;0.7589041095890411;2.0;2668.47
0;46;0.252054794520548;2.0;9774.84
0;47;10.12054794520548;2.0;2105.83
0;50;4.8054794520547945;1.0;2408.12
0;31;2.246575342465753;2.0;1349.84
0;38;5.684931506849315;1.0;567.61
0;60;;2.0;3315.0
0;37;3.468493150684932;2.0;3580.84
0;33;4.627397260273972;1.0;3197.4
0;58;;2.0;2166.44
0;46;15.402739726027391;2.0;5782.09
1;41;21.86027397260274;2.0;2740.66
0;48;1.282191780821918;2.0;1866.42
1;47;15.205479452054794;2.0;8148.13
0;56;35.64383561643836;1.0;11676.49
0;55;9.443835616438356;1.0;4651.65
0;27;1.7616438356164383;2.0;2686.02
0;59;;2.0;3204.13
2;39;0.5150684931506849;3.0;2850.8
0;45;1.0328767123287672;1.0;5258.66
0;56;;1.0;3271.81
0;32;10.61917808219178;2.0;5511.54
0;52;13.608219178082194;2.0;1808.35
0;60;;1.0;2154.55
0;42;10.96986301369863;2.0;2377.87
0;29;3.2739726027397262;1.0;1988.96
0;42;11.715068493150683;2.0;10562.08
0;28;3.3123287671232875;1.0;1356.49
0;59;;2.0;5982.62
1;33;14.69041095890411;3.0;4072.76
1;27;8.684931506849315;3.0;1467.1
0;52;13.873972602739729;2.0;4017.37
2;47;15.282191780821917;4.0;15371.16
0;39;8.052054794520547;1.0;1988.2
0;55;11.54246575342466;1.0;3202.84
1;32;10.123287671232877;3.0;3893.26
1;38;15.232876712328768;3.0;7698.42
1;38;4.756164383561643;3.0;5028.85
0;28;3.4493150684931506;2.0;6338.13
0;52;0.2712328767123288;2.0;2380.54
0;41;10.01095890410959;2.0;918.64
0;57;;2.0;3511.37
1;45;9.605479452054793;2.0;7291.84
0;63;;2.0;3489.42
1;31;13.471232876712326;3.0;14918.5
2;32;3.5753424657534247;4.0;4325.61
0;62;;1.0;2061.74
0;36;0.6219178082191781;2.0;2142.89
1;27;4.863013698630136;3.0;1332.97
0;62;7.619178082191781;2.0;2313.87
0;28;4.526027397260274;2.0;6916.88
0;60;41.2;1.0;37792.7
0;65;;2.0;6256.93
0;43;8.312328767123287;2.0;808.36
1;39;15.898630136986304;3.0;2244.69
0;52;6.934246575342466;2.0;15606.54
0;61;;2.0;2556.49
0;54;20.8027397260274;2.0;3821.48
0;43;4.789041095890411;2.0;3052.85
0;57;;2.0;8721.99
1;39;9.605479452054793;2.0;2216.77
0;55;;2.0;4772.43
0;64;;2.0;663.7
0;33;2.8849315068493158;2.0;1124.22
0;47;8.438356164383563;2.0;1157.16
0;46;8.06027397260274;2.0;5713.8
0;56;;2.0;3556.97
1;34;15.687671232876712;3.0;3857.99
0;38;6.435616438356163;2.0;1473.65
0;43;7.556164383561644;2.0;7747.49
0;26;4.846575342465753;1.0;1665.72
0;51;2.997260273972602;2.0;2776.48
0;28;1.523287671232877;1.0;6356.0
0;57;;2.0;5069.33
0;33;0.547945205479452;2.0;897.59
2;39;1.4575342465753425;4.0;1786.88
0;34;15.306849315068495;2.0;11808.84
0;64;;2.0;3127.96
0;53;5.178082191780822;1.0;7210.66
0;46;8.783561643835617;2.0;2444.41
0;54;20.8027397260274;2.0;3821.48
1;34;9.6;3.0;5490.02
0;45;6.7315068493150685;2.0;3006.48
0;44;6.742465753424658;1.0;3452.58
0;43;20.11232876712329;2.0;10385.84
0;45;2.8767123287671232;2.0;2982.63
2;36;0.8082191780821918;4.0;5554.75
0;53;0.947945205479452;1.0;2024.76
1;28;4.635616438356164;3.0;5583.62
1;34;3.4547945205479453;3.0;6409.93
1;36;8.432876712328767;3.0;2253.64
0;31;1.9671232876712328;1.0;8679.9
2;46;13.70958904109589;4.0;2140.18
0;46;7.361643835616437;2.0;2173.18
1;47;0.4876712328767123;2.0;11139.49
0;56;10.082191780821915;2.0;6969.85
0;43;4.208219178082191;2.0;1006.93
0;59;;2.0;2970.19
0;40;12.032876712328768;2.0;1052.99
0;26;1.4246575342465753;1.0;3198.74
2;38;16.301369863013694;4.0;3066.27
0;67;;1.0;5042.16
0;27;3.016438356164384;1.0;5772.55
2;50;15.54246575342466;4.0;33810.64
0;62;26.93150684931507;2.0;14063.76
0;43;13.0986301369863;2.0;2599.15
0;50;4.882191780821918;1.0;6627.15
0;46;20.117808219178084;2.0;4682.84
0;50;3.0493150684931507;2.0;993.86
1;49;1.1643835616438356;2.0;1653.17
0;50;2.010958904109589;2.0;4245.52
0;45;16.972602739726028;2.0;9153.17
3;36;5.427397260273971;5.0;1766.52
2;35;14.983561643835616;4.0;4035.32
0;51;12.561643835616438;2.0;3455.78
0;50;4.931506849315068;2.0;7612.94
0;40;9.63835616438356;2.0;5422.07
1;48;4.131506849315069;3.0;2231.76
0;45;0.7643835616438356;2.0;941.67
0;50;1.956164383561644;2.0;5542.07
2;48;11.794520547945206;4.0;13321.28
0;59;;2.0;9749.06
0;40;11.854794520547946;2.0;2153.76
3;33;3.895890410958904;5.0;827.55
0;41;19.56164383561644;1.0;5710.37
0;35;0.9315068493150684;2.0;2201.02
0;46;2.5342465753424657;2.0;926.67
1;31;9.334246575342464;3.0;4558.07
0;41;4.134246575342465;2.0;3223.16
2;36;7.4520547945205475;4.0;2757.43
0;56;;1.0;2210.83
1;27;9.158904109589043;3.0;4273.57
0;49;1.7589041095890412;1.0;1334.3
0;32;8.471232876712326;2.0;4074.25
0;57;;1.0;902.32
0;26;4.273972602739726;2.0;598.73
1;34;9.101369863013696;3.0;6484.0
0;54;7.389041095890411;1.0;1887.38
1;32;8.123287671232879;3.0;2629.83
0;52;9.093150684931508;1.0;1173.12
2;35;10.517808219178082;4.0;4551.45
0;50;10.043835616438356;2.0;4306.21
0;59;2.682191780821918;2.0;3719.23
1;40;4.802739726027396;3.0;2288.49
0;43;3.5835616438356164;2.0;1363.97
0;38;3.326027397260274;2.0;1541.78
0;60;;1.0;2281.05
2;38;1.1561643835616435;3.0;1677.56
0;33;5.526027397260274;1.0;10361.56
0;37;15.035616438356165;2.0;1598.59
1;38;4.756164383561643;3.0;1086.97
0;32;11.632876712328768;2.0;3204.33
1;47;1.2931506849315069;3.0;3913.19
0;52;0.2712328767123288;2.0;10260.83
2;40;3.1780821917808217;4.0;8255.24
2;35;5.052054794520548;4.0;7886.49
0;43;4.131506849315069;2.0;6940.69
0;44;2.4657534246575343;2.0;4067.86
2;43;4.282191780821917;4.0;3164.29
0;56;;2.0;2959.08
0;44;6.742465753424658;1.0;3452.58
0;42;8.767123287671232;2.0;2165.04
1;39;4.032876712328767;2.0;3544.03
0;40;13.873972602739729;2.0;3104.1
0;51;13.2986301369863;2.0;1563.59
1;36;7.052054794520547;3.0;3399.68
0;59;;1.0;4600.09
0;33;8.961643835616439;2.0;5786.28
2;26;2.180821917808219;4.0;3577.22
2;30;1.7452054794520548;4.0;1502.69
0;66;;1.0;4377.55
2;36;3.3479452054794514;4.0;2272.26
0;52;8.35890410958904;1.0;6184.1
0;57;;1.0;8919.19
3;38;7.876712328767122;5.0;15695.34
0;62;;2.0;1834.81
0;62;;1.0;3299.4
3;33;6.0465753424657525;5.0;3902.32
0;39;1.2575342465753423;2.0;1219.01
0;65;;2.0;8208.35
2;31;7.958904109589041;4.0;1670.51
0;42;15.306849315068495;2.0;6075.54
0;55;1.5205479452054795;2.0;2526.39
2;31;4.72876712328767;4.0;1987.75
0;66;;1.0;1437.44
0;52;;2.0;2911.42
0;60;;2.0;3511.1
0;27;2.263013698630137;1.0;11240.62
0;38;3.6821917808219182;1.0;1155.7
0;49;3.328767123287671;2.0;737.39
1;44;3.994520547945205;3.0;8576.21
0;58;10.936986301369863;2.0;720.29
0;53;3.8794520547945206;2.0;9059.93
0;60;;2.0;6884.29
0;61;;2.0;5913.43
0;54;1.3068493150684932;2.0;1215.7
0;55;9.76986301369863;2.0;8664.65
0;32;0.7808219178082192;1.0;1544.97
0;35;1.3726027397260274;2.0;3387.69
1;40;3.6986301369863015;3.0;4332.63
2;46;7.438356164383562;4.0;4660.38
1;33;0.3534246575342465;2.0;2207.58
0;27;4.676712328767123;2.0;3224.96
0;45;19.534246575342465;2.0;35657.83
1;35;0.3424657534246575;3.0;2520.03
1;48;1.0986301369863014;3.0;1898.68
0;59;3.515068493150685;1.0;678.4
2;27;5.117808219178082;4.0;3124.24
0;25;4.134246575342465;2.0;1191.57
0;32;13.865753424657536;2.0;2861.9
2;42;7.701369863013697;3.0;7961.52
0;43;24.736986301369864;2.0;15090.72
0;49;1.5534246575342463;2.0;15825.84
0;51;;2.0;7784.66
1;29;5.090410958904108;3.0;5434.55
1;48;4.304109589041096;3.0;637.09
0;56;;1.0;2655.87
1;49;1.8575342465753424;3.0;12537.3
2;47;3.1178082191780816;4.0;458.89
0;59;;2.0;1890.4
0;47;18.06575342465753;2.0;8738.19
0;50;10.043835616438356;2.0;8491.27
0;67;;2.0;3476.0
2;31;0.2767123287671233;4.0;4656.83
1;30;8.841095890410957;3.0;4905.44
0;29;4.035616438356166;2.0;4301.77
0;26;8.227397260273973;2.0;796.44
0;51;1.8794520547945208;2.0;2173.96
0;56;;2.0;6223.09
0;26;6.1589041095890416;2.0;3412.99
0;57;;2.0;466.35
1;27;7.553424657534246;3.0;2161.78
1;35;0.9835616438356164;3.0;4537.17
0;26;7.178082191780822;2.0;11994.58
0;53;14.446575342465753;2.0;2752.71
2;38;16.301369863013694;4.0;3066.27
0;32;1.2328767123287672;2.0;1534.3
0;34;4.5178082191780815;2.0;875.32
0;38;9.26849315068493;2.0;8830.89
0;47;9.58904109589041;2.0;4303.03
1;31;3.684931506849315;3.0;2670.89
0;54;0.5123287671232877;1.0;827.31
0;57;;2.0;2315.56
2;40;1.4328767123287671;4.0;4248.84
0;32;6.835616438356165;1.0;2052.29
0;46;11.4;1.0;5422.7
0;58;;2.0;2926.13
0;47;10.2986301369863;2.0;6624.97
0;45;1.0328767123287672;1.0;2259.93
0;61;;2.0;3949.21
0;48;3.0383561643835617;2.0;4094.08
2;35;16.972602739726028;4.0;7993.95
0;60;8.523287671232877;1.0;5283.09
0;34;1.8575342465753424;2.0;2095.42
0;35;15.282191780821917;2.0;2143.16
0;53;7.575342465753424;2.0;20259.03
1;28;7.219178082191781;2.0;4234.31
0;39;2.9013698630136986;2.0;2988.06
0;27;6.778082191780823;2.0;4161.97
0;45;8.210958904109589;2.0;3147.98
0;30;6.126027397260274;2.0;7430.45
0;30;3.175342465753425;2.0;3215.96
0;57;;2.0;5577.24
0;50;5.958904109589041;2.0;1168.72
0;52;5.117808219178082;2.0;4470.94
0;49;8.605479452054794;2.0;3539.65
0;44;0.7479452054794521;2.0;14891.0
0;42;6.117808219178082;1.0;2907.51
0;26;0.8301369863013699;1.0;1044.92
0;33;8.961643835616439;2.0;3265.02
0;46;3.4575342465753423;2.0;574.42
0;31;4.758904109589041;2.0;8014.13
0;63;;2.0;3933.57
0;50;9.53972602739726;2.0;18680.86
1;27;6.791780821917808;2.0;3467.23
0;33;3.6301369863013697;2.0;2270.75
0;58;;2.0;1437.68
0;31;2.723287671232877;1.0;500.48
0;63;;2.0;3136.77
1;50;27.65479452054794;3.0;3894.61
0;48;3.4547945205479453;2.0;3079.47
0;67;;2.0;4274.54
0;66;;1.0;4510.45
0;59;;2.0;4806.51
0;59;;2.0;4124.52
0;27;0.3726027397260274;1.0;3079.39
2;40;20.28493150684932;3.0;4940.48
1;37;4.597260273972604;3.0;1617.12
2;36;3.2684931506849315;4.0;4682.77
0;27;1.8575342465753424;2.0;1321.07
0;49;24.301369863013697;1.0;3188.45
0;40;12.849315068493151;2.0;1998.8
0;57;;2.0;4545.64
0;55;;2.0;1105.47
1;42;7.873972602739726;3.0;7665.91
0;38;7.808219178082192;2.0;2673.75
0;55;10.136986301369864;2.0;1216.33
0;46;19.9013698630137;2.0;10877.85
3;43;20.27671232876712;5.0;4482.79
0;50;3.2986301369863016;1.0;1797.0
1;34;6.383561643835616;3.0;4161.95
0;39;4.252054794520548;2.0;1419.74
0;42;15.306849315068495;2.0;10564.26
0;67;;2.0;3476.0
0;55;6.934246575342466;2.0;4645.54
0;52;4.715068493150685;2.0;2579.75
0;64;;1.0;3573.32
1;31;2.9753424657534246;3.0;688.05
0;47;11.6;2.0;1117.01
0;58;2.7753424657534245;2.0;4828.1
2;36;7.4520547945205475;4.0;10363.88
0;28;0.2767123287671233;1.0;6512.57
0;41;22.945205479452056;2.0;21425.26
1;35;3.635616438356165;3.0;2666.45
0;35;6.53972602739726;2.0;4610.25
0;62;0.2794520547945205;2.0;1098.55
0;30;9.208219178082192;2.0;1316.25
2;39;12.767123287671232;4.0;4430.11
0;61;;2.0;7342.64
2;34;7.219178082191781;4.0;484.52
0;41;9.016438356164382;1.0;1292.59
0;38;8.684931506849315;2.0;5417.95
0;57;;1.0;1105.73
0;40;3.602739726027397;1.0;1478.1
0;57;;1.0;2461.79
1;41;21.86027397260274;2.0;3700.56
0;64;;2.0;5665.69
0;33;0.9753424657534246;2.0;1989.2
0;61;;2.0;2026.67
0;31;6.043835616438357;2.0;1823.41
2;37;10.63835616438356;4.0;1980.63
0;51;1.367123287671233;1.0;2339.8
1;27;4.873972602739726;3.0;7852.97
0;43;4.131506849315069;2.0;2920.08
1;29;8.808219178082194;3.0;2131.04
1;40;20.60821917808219;2.0;6033.34
0;49;9.610958904109587;2.0;6070.79
1;38;17.775342465753425;3.0;1243.26
0;65;;1.0;2629.33
1;34;9.101369863013696;3.0;4970.63
0;44;7.457534246575342;1.0;7459.29
0;35;1.295890410958904;2.0;772.03
0;42;2.1095890410958904;2.0;2292.84
0;33;0.6109589041095891;2.0;1302.1
0;33;7.638356164383563;2.0;2179.17
2;36;3.3479452054794514;4.0;2272.26
0;46;1.0273972602739727;1.0;3168.09
1;37;2.684931506849315;3.0;1528.93
0;52;11.202739726027398;2.0;3919.22
2;32;12.364383561643836;4.0;7085.0
2;42;9.523287671232875;4.0;3027.4
1;28;1.6356164383561644;3.0;1837.66
1;36;4.578082191780823;3.0;1307.9
0;52;5.219178082191782;1.0;9730.43
0;27;4.304109589041096;2.0;4046.89
1;32;11.18082191780822;3.0;37703.55
2;40;1.0876712328767124;4.0;4591.92
0;43;0.3561643835616438;2.0;3874.73
1;27;6.331506849315067;3.0;1920.3
1;33;2.682191780821918;3.0;3711.99
0;33;1.8438356164383565;2.0;1254.36
2;36;16.865753424657534;4.0;2458.97
1;39;6.994520547945205;3.0;5199.9
0;28;2.221917808219178;2.0;6896.59
3;41;4.586301369863014;5.0;7974.8
0;26;6.1589041095890416;2.0;3506.33
0;50;4.931506849315068;2.0;3078.32
1;36;13.136986301369864;3.0;4926.4
0;44;13.435616438356163;2.0;2200.44
0;38;18.27397260273973;2.0;2244.4
0;50;9.53972602739726;2.0;1428.17
3;28;6.347945205479452;5.0;8235.92
0;46;4.298630136986302;2.0;6627.7
0;56;;2.0;2858.69
0;41;4.594520547945206;1.0;5505.86
1;36;3.3616438356164378;3.0;8739.81
0;55;6.3780821917808215;1.0;9303.31
0;25;2.893150684931507;2.0;2310.92
2;38;0.6794520547945205;4.0;4773.05
0;55;;1.0;2130.06
0;50;14.756164383561645;1.0;4468.11
1;27;2.5232876712328767;3.0;1353.83
0;54;;2.0;2472.14
0;59;1.695890410958904;2.0;5021.96
1;34;3.602739726027397;3.0;11601.33
1;38;6.849315068493151;3.0;2915.9
0;55;;2.0;2863.85
0;54;5.750684931506848;2.0;4370.72
0;57;;2.0;7586.08
0;50;5.06027397260274;2.0;4063.46
0;60;;1.0;4706.68
0;37;12.01917808219178;2.0;2081.61
0;30;2.32054794520548;1.0;1831.32
0;58;5.013698630136987;2.0;3924.63
0;51;13.2986301369863;2.0;4830.74
0;58;;2.0;1024.2
0;26;;1.0;1502.3
0;59;3.8027397260273967;2.0;5046.51
0;32;5.92876712328767;1.0;1027.4
0;33;8.753424657534246;2.0;6403.83
0;60;;1.0;1192.94
0;32;4.586301369863014;2.0;2482.34
0;53;2.6575342465753424;1.0;1571.36
0;54;;2.0;1038.94
0;55;14.868493150684932;2.0;8478.5
1;56;22.01643835616439;2.0;4670.55
0;35;4.526027397260274;2.0;1412.47
0;30;0.7589041095890411;2.0;652.67
0;35;10.18082191780822;2.0;2734.86
2;38;7.383561643835616;4.0;2023.91
1;27;4.432876712328767;2.0;1136.79
0;32;6.197260273972603;2.0;6437.97
0;44;4.3863013698630136;2.0;1367.36
0;58;;2.0;4501.74
0;59;7.410958904109589;2.0;5331.16
0;59;1.8054794520547943;2.0;7166.47
0;24;1.4684931506849317;1.0;1140.64
0;52;7.767123287671232;2.0;3574.26
0;32;5.92876712328767;1.0;1951.12
2;34;4.158904109589041;4.0;1847.5
0;50;22.695890410958903;2.0;32484.73
0;38;8.186301369863013;1.0;1095.89
0;55;28.19178082191781;2.0;3933.8
0;33;6.336986301369863;2.0;6823.66
0;27;0.6;2.0;2018.92
0;51;14.643835616438356;2.0;5800.04
0;58;;2.0;649.75
0;44;1.4328767123287671;2.0;295.31
1;30;4.438356164383562;2.0;2680.75
2;37;3.624657534246576;4.0;1771.38
0;51;2.0575342465753423;2.0;985.54
1;46;3.991780821917808;3.0;7120.56
1;24;2.536986301369863;3.0;3407.97
0;54;12.194520547945206;2.0;5487.78
1;42;;3.0;4747.25
1;35;3.504109589041096;2.0;14215.32
0;52;28.73972602739726;2.0;44637.73
1;46;5.4301369863013695;3.0;6771.58
2;37;17.361643835616437;4.0;2904.53
0;49;4.92876712328767;2.0;5838.25
1;38;2.0136986301369864;3.0;2841.34
0;50;12.46027397260274;2.0;1810.28
1;28;7.6;3.0;5036.87
0;52;16.545205479452054;2.0;15247.98
0;46;0.6794520547945205;2.0;2804.2
0;48;3.468493150684932;1.0;2390.82
0;52;3.5506849315068494;2.0;2351.53
0;27;7.624657534246575;2.0;7009.61
2;40;0.6273972602739726;4.0;4130.53
1;38;0.7150684931506849;3.0;1746.36
0;40;12.849315068493151;2.0;14735.4
0;64;;2.0;1207.98
1;29;6.435616438356163;3.0;2427.28
0;54;15.136986301369864;2.0;15777.43
1;49;1.0876712328767124;3.0;8012.62
0;62;;2.0;1184.06
0;59;;1.0;5797.03
0;58;9.975342465753425;2.0;3503.24
0;50;11.268493150684929;2.0;3940.09
2;45;8.46027397260274;4.0;632.09
0;34;7.178082191780822;2.0;2622.91
0;48;1.1013698630136983;2.0;3773.46
2;37;3.624657534246576;4.0;1824.25
0;44;4.049315068493152;2.0;2207.52
0;65;;1.0;2939.94
0;45;1.0328767123287672;1.0;2259.93
1;36;0.9534246575342464;3.0;3249.43
0;61;;1.0;1998.02
0;56;2.915068493150685;2.0;910.63
0;41;14.52054794520548;2.0;4424.15
0;49;26.298630136986297;1.0;3237.11
2;34;3.1671232876712327;4.0;7495.01
0;40;5.490410958904111;2.0;6874.41
0;46;3.4575342465753423;2.0;4756.29
0;32;5.846575342465752;2.0;4143.9
0;45;2.8575342465753426;2.0;2063.39
0;33;3.9178082191780814;1.0;5966.02
0;34;7.5397260273972595;2.0;1268.91
0;67;;1.0;2720.81
1;37;6.0465753424657525;3.0;5019.77
1;42;10.624657534246577;2.0;7634.62
1;31;2.043835616438356;2.0;4641.01
0;36;2.671232876712329;1.0;5726.08
1;34;1.356164383561644;3.0;2430.01
0;52;10.03013698630137;2.0;3945.49
0;25;3.808219178082192;1.0;2800.89
0;35;0.7616438356164383;1.0;1174.86
1;37;10.45753424657534;3.0;3351.58
0;33;1.1616438356164382;1.0;1124.98
0;57;3.994520547945205;2.0;4517.3
0;46;25.153424657534245;2.0;25442.7
0;60;;1.0;1815.83
0;38;0.5726027397260274;2.0;2015.95
1;44;2.7479452054794518;3.0;7362.69
1;42;0.7945205479452054;3.0;4241.49
0;66;;2.0;1942.21
0;50;4.550684931506848;2.0;3403.36
0;63;;2.0;7328.63
0;37;7.934246575342466;2.0;13714.66
1;38;0.3671232876712329;2.0;2325.12
1;34;5.767123287671232;3.0;3876.13
1;34;5.767123287671232;3.0;9549.32
1;26;3.671232876712329;3.0;2802.0
0;35;8.695890410958905;2.0;1105.89
1;42;4.767123287671233;3.0;4057.37
2;33;2.6904109589041094;4.0;915.28
1;29;8.673972602739726;2.0;4170.26
0;43;16.27123287671233;1.0;8851.8
0;60;;2.0;1966.52
0;37;13.43013698630137;1.0;4783.86
0;37;15.035616438356165;2.0;13217.22
0;57;;1.0;796.72
0;61;;2.0;2843.32
1;39;8.547945205479452;3.0;4009.23
1;41;21.86027397260274;2.0;11118.77
0;31;3.2109589041095887;2.0;926.59
2;29;4.216438356164384;4.0;2513.89
0;37;0.673972602739726;2.0;5665.55
0;47;4.4301369863013695;2.0;662.48
0;40;13.873972602739729;2.0;5712.49
1;34;1.2356164383561643;3.0;2849.63
1;32;3.1095890410958904;2.0;2922.04
0;54;31.227397260273968;2.0;20221.66
0;66;;1.0;7357.19
0;66;;2.0;3845.06
1;42;5.758904109589041;3.0;4513.47
0;28;7.183561643835616;2.0;4514.61
0;51;6.767123287671232;1.0;5995.37
0;29;2.9616438356164383;2.0;781.4
0;44;3.9780821917808216;2.0;3413.93
0;62;6.120547945205479;2.0;3244.52
1;41;4.646575342465753;3.0;6489.69
1;29;6.372602739726028;3.0;5238.06
0;38;5.684931506849315;1.0;1418.4
0;55;;1.0;1814.58
1;35;3.504109589041096;2.0;6093.58
2;40;10.789041095890411;4.0;6845.18
0;61;;2.0;4450.51
0;52;15.736986301369862;1.0;29790.93
0;63;23.863013698630137;2.0;6178.23
0;62;;2.0;1416.77
0;66;;1.0;1180.03
1;36;7.052054794520547;3.0;1275.79
1;39;0.8;3.0;4070.18
0;49;0.9616438356164384;1.0;3865.12
0;59;;1.0;3037.0
2;36;8.227397260273973;4.0;11956.37
1;45;19.06575342465753;3.0;5869.42
0;56;;2.0;9029.1
0;45;5.602739726027397;2.0;2909.53
0;52;23.145205479452056;2.0;12022.33
0;56;20.88767123287672;2.0;6993.09
0;44;8.523287671232877;2.0;5240.69
0;53;7.884931506849315;2.0;9136.59
2;38;6.413698630136985;4.0;3527.79
0;41;6.205479452054795;2.0;4096.04
0;61;;2.0;856.2
0;65;16.621917808219177;2.0;5255.51
0;48;6.583561643835616;2.0;2286.53
0;60;1.4328767123287671;2.0;1351.92
1;39;11.183561643835615;2.0;2155.47
1;30;1.5424657534246575;3.0;1926.45
2;30;6.27123287671233;4.0;12364.19
2;39;8.435616438356165;4.0;2382.51
0;55;7.687671232876712;2.0;8674.34
0;66;;2.0;6069.98
1;29;1.0986301369863014;2.0;2612.32
0;46;4.635616438356164;1.0;1652.31
0;53;18.624657534246573;2.0;3141.98
0;35;6.216438356164384;1.0;2334.13
0;23;4.279452054794521;2.0;941.62
0;28;3.4493150684931506;2.0;4100.29
0;46;7.934246575342466;1.0;2554.97
0;28;6.2027397260273975;2.0;6024.38
2;31;0.2767123287671233;4.0;692.5
2;31;0.2767123287671233;4.0;692.5
0;58;8.553424657534247;2.0;3917.81
0;32;4.101369863013699;1.0;1463.89
1;42;3.635616438356165;3.0;2701.05
0;60;;2.0;1966.36
0;39;8.052054794520547;1.0;1142.97
0;28;6.602739726027397;1.0;8784.72
2;32;7.852054794520547;4.0;3987.32
0;57;12.950684931506853;2.0;6647.02
1;30;0.3698630136986301;3.0;2714.68
0;52;29.29315068493151;2.0;18496.41
3;27;9.52054794520548;5.0;2563.14
0;36;1.4657534246575343;1.0;9613.15
0;26;3.3561643835616435;2.0;7831.02
0;26;4.216438356164384;2.0;9868.41
0;61;;1.0;5076.37
0;61;;1.0;5564.39
0;33;10.183561643835615;2.0;6424.3
0;60;34.12328767123287;2.0;12638.76
0;55;9.443835616438356;1.0;10710.99
1;28;8.772602739726027;3.0;3556.87
0;43;4.131506849315069;2.0;3021.36
1;51;7.854794520547945;2.0;1815.07
2;42;6.019178082191781;4.0;2655.03
0;45;18.295890410958904;2.0;1033.67
0;49;9.523287671232875;2.0;7811.5
0;41;10.01095890410959;2.0;2899.14
0;52;;2.0;1719.09
0;49;17.06849315068493;2.0;826.82
1;36;0.9534246575342464;3.0;3249.43
2;31;6.3863013698630136;4.0;4739.7
